site_name,avulsion_year,av_type,site_area,year,z_p95_q,zlog_p95_q,z_mean_q,zlog_mean_q,z_flood_dur,zlog_flood_dur
TURK.002.1991,1991,delta,Central Asia,2009.0,1.675494645739822,1.4665189508261642,1.2619793485422002,1.2616805189137148,1.3524819855799168,1.0244575392498556
TURK.002.1991,1991,delta,Central Asia,2010.0,1.51780865753168,1.3614063781115606,2.146519686357079,1.8672924687691461,1.9183831717918691,1.223977734192567
TURK.002.1991,1991,delta,Central Asia,2011.0,-0.6183739985364569,-0.5201832241953015,0.2134894395757326,0.36450460382321637,-0.5877506528610624,-0.24217933078086432
TURK.002.1991,1991,delta,Central Asia,2012.0,0.8248109444158348,0.8566931287053482,1.2403722048447594,1.2454238554863704,1.7566971185884543,1.1705851280874462
TURK.002.1991,1991,delta,Central Asia,2013.0,-0.10905227103398374,0.031372823319562294,-0.28083732625673435,-0.15962608721960167,-0.2239570331533788,0.13311586087183158
TURK.002.1991,1991,delta,Central Asia,2014.0,-1.3307259186707718,-1.4809719805024584,-0.9911260817585584,-1.094106960083753,-1.1536518390730148,-1.3492059196905537
TURK.002.1991,1991,delta,Central Asia,2015.0,2.2742241644930146,1.838495593906374,2.840268334827724,2.2757791976152557,3.2522931107200423,1.5865922353182036
TURK.002.1991,1991,delta,Central Asia,2016.0,-0.07530613842444321,0.06494927854760325,-0.3018557595317527,-0.18383980075348352,-0.02184946664911012,0.2967531248171211
TURK.002.1991,1991,delta,Central Asia,2017.0,-0.615347172270155,-0.5166273051092272,-0.07283366849971337,0.0709985476643819,-0.6685936794627699,-0.34648024828605345
TURK.002.1991,1991,delta,Central Asia,2018.0,-0.450210534791121,-0.32803772193458525,0.3380347513426488,0.4845541618089833,-0.18353551985252506,0.1678594566829466
TURK.002.1991,1991,delta,Central Asia,2019.0,-1.7196148856929463,-2.148014941752969,2.27050691976766,1.9440542285386941,-1.436602432178991,-3.6248039842508035
UZB.001.1994,1994,delta,Central Asia,1983.0,-0.6953333508941774,-0.5558547480498526,-0.662996619923523,-0.4976815521061999,-0.6394494982872756,-0.2271434562283969
UZB.001.1994,1994,delta,Central Asia,1984.0,-0.5233646340996503,-0.17714687513410143,-0.6878513981284217,-0.5552589734947372,-0.2737674049854332,0.1673724551614645
UZB.001.1994,1994,delta,Central Asia,1985.0,-0.14617645164398083,0.32980176002150924,-0.13783149686724605,0.2967437895277426,0.4210285722880672,0.6375046318537932
UZB.001.1994,1994,delta,Central Asia,1986.0,-0.8496376073533147,-1.1230149456858711,-0.920725852336882,-1.34094544267063,-1.187972638240039,-1.6808572671167568
UZB.001.1994,1994,delta,Central Asia,1987.0,0.29093235116506927,0.6953076751067657,0.20993060421510182,0.6139165970169014,0.6038696189389884,0.7299542106919295
UZB.001.1994,1994,delta,Central Asia,1988.0,0.8984512419155224,1.0391996027985808,1.279200404046156,1.23355995730954,0.7135742469295411,0.7813237418563416
UZB.001.1994,1994,delta,Central Asia,1989.0,-0.8108450670089299,-0.9438411462324545,-0.8807019537162895,-1.157492124483251,-0.9685633822589337,-0.8259786658066771
UZB.001.1994,1994,delta,Central Asia,1990.0,-0.680266605313992,-0.5155845001928882,-0.6005471163586449,-0.36549957716440445,-0.6760177076174598,-0.2775869550966185
UZB.001.1994,1994,delta,Central Asia,1991.0,0.04085901073073237,0.5044516657637423,-0.07749677726028568,0.35904366745599176,0.2747557349673303,0.5563249782008355
UZB.001.1994,1994,delta,Central Asia,1992.0,1.236154160092086,1.1857991840775202,1.661257349466658,1.3890833306242296,2.1763026201369104,1.284195329037985
UZB.001.1994,1994,delta,Central Asia,1993.0,2.1017127165261784,1.4796102547902086,2.156307488658589,1.5616100775210102,1.4449384335332258,1.0662379381399876
UZB.001.1994,1994,delta,Central Asia,1994.0,-0.25978317693825015,0.20456082644575568,-0.23185154496477983,0.19169471261744644,0.384460362957883,0.6178622755778117
UZB.001.1994,1994,delta,Central Asia,1995.0,-0.3803171415797311,0.04955837955583308,-0.2821865164098436,0.13084909990445256,-0.2737674049854332,0.1673724551614645
UZB.001.1994,1994,delta,Central Asia,1996.0,-0.7597566768232448,-0.7515978025911987,-0.573149865561013,-0.3123468013023294,-0.8222905449381968,-0.5120576525120435
UZB.001.1994,1994,delta,Central Asia,1997.0,0.5894963670298873,0.8805388725718021,0.47921398435564094,0.8072900090708958,1.0426881309011993,0.9203705782218689
UZB.001.1994,1994,delta,Central Asia,1998.0,2.8456982224166922,1.6731508362573133,1.9766357993935275,1.502197033739731,1.5912112708539627,1.114093425745899
UZB.001.1994,1994,delta,Central Asia,1999.0,-0.5957542852780108,-0.3178427425120923,-0.5644957204325045,-0.29609760663294965,-0.5297448702967229,-0.09036571898335634
UZB.001.1994,1994,delta,Central Asia,2000.0,-0.8355233571833712,-1.0536616744865868,-0.9305675904733146,-1.39139018422596,-1.187972638240039,-1.6808572671167568
UZB.001.1994,1994,delta,Central Asia,2001.0,-0.8614139142435744,-1.185234657698787,-0.9281851912521698,-1.3789563966193261,-1.0416998009193021,-1.0341665699325646
UZB.001.1994,1994,delta,Central Asia,2002.0,1.5544608080964597,1.3051829818942589,1.886476177111919,1.471076420025352,1.152392758891752,0.9624669274059048
UZB.001.1994,1994,delta,Central Asia,2003.0,1.5509971884228544,1.3039649386644403,1.577268522242811,1.3568018057018587,1.774052317504884,1.170654831531792
UZB.001.1994,1994,delta,Central Asia,2004.0,0.32262447117856147,0.716862477153918,0.8940387181382298,1.0495309433335942,0.6404378282691726,0.747393549505547
UZB.001.1994,1994,delta,Central Asia,2005.0,0.8561950818975325,1.0190691039599629,0.8532394339727833,1.0280206218229608,1.298665596212489,1.015794439271766
UZB.001.1994,1994,delta,Central Asia,2006.0,-0.6961992558125785,-0.5582243505083035,-0.6578184012858711,-0.486070667585915,-0.6760177076174598,-0.2775869550966185
UZB.001.1994,1994,delta,Central Asia,2007.0,-0.7031264951597902,-0.5774073116764569,-0.7551011318471867,-0.7288698151242592,-0.7125859169476441,-0.33091446696247984
UZB.001.1994,1994,delta,Central Asia,2008.0,-0.69697857023914,-0.5603622968805845,-0.7255429476457542,-0.6490324141904298,-0.7125859169476441,-0.33091446696247984
UZB.001.1994,1994,delta,Central Asia,2009.0,0.3408084744649918,0.7290026554559605,0.21575860189849855,0.6184988853870574,1.2255291775521204,0.9895116459822286
UZB.001.1994,1994,delta,Central Asia,2010.0,-0.4939238668740002,-0.1256323917351729,-0.43488503690944075,-0.07858667922303329,-0.237199195655249,0.19900183879548802
UZB.001.1994,1994,delta,Central Asia,2011.0,-0.8409785581693002,-1.0798421840809647,-0.89080132577021,-1.2008679382647913,-1.0416998009193021,-1.0341665699325646
UZB.001.1994,1994,delta,Central Asia,2012.0,-0.6852888538407205,-0.5288103125127027,-0.673246698875577,-0.5210477773585168,-0.6760177076174598,-0.2775869550966185
UZB.001.1994,1994,delta,Central Asia,2013.0,-0.39278617240471203,0.031901860449048386,-0.45767400220990256,-0.1137312843364497,-0.05435814900432783,0.34282094879803593
UZB.001.1994,1994,delta,Central Asia,2014.0,-0.7453826551777807,-0.7041192236088639,-0.7798327630421142,-0.8006386407915765,-0.858858754268381,-0.5811987202724025
UZB.001.1994,1994,delta,Central Asia,2015.0,1.5551535320311796,1.3054263944418287,1.6678017341195093,1.3915577906364245,1.1158245495615677,0.9486447862734876
UZB.001.1994,1994,delta,Central Asia,2016.0,-0.8736231735930348,-1.2545895443207544,-0.9244326232701638,-1.3596634577970108,-1.187972638240039,-1.6808572671167568
UZB.001.1994,1994,delta,Central Asia,2017.0,1.146446410545697,1.149107595121487,0.7697421594702717,0.9825857883353964,0.2747557349673303,0.5563249782008355
UZB.001.1994,1994,delta,Central Asia,2018.0,-0.8091132571721271,-0.9366114644298018,-0.8896930099714444,-1.196019977021347,-1.0782680102494864,-1.1587483496962356
UZB.001.1994,1994,delta,Central Asia,2019.0,-0.9944169097100364,-2.6531188921924906,-0.9592553925771163,-1.5538632196374667,-1.2976772662305918,-2.974238661485141
V1,1998,fan,South America,1983.0,-1.2138910631360957,-1.0269846116888914,-0.8138507839199476,-0.6956928321755508,-1.3764884817035605,-1.7995808111165645
V1,1998,fan,South America,1984.0,-0.5465972722676256,-0.38003947813914957,-0.06026676676057011,0.005121006359234601,-0.7895284110480528,-0.4660953402211871
V1,1998,fan,South America,1985.0,-1.0622192447384704,-0.8717617540627066,-1.0579324881002166,-0.9373048157892416,-1.0604330590429025,-0.9051106020836295
V1,1998,fan,South America,1986.0,0.9272104063110393,0.7909174723397371,0.9732419944447126,0.8717564616833472,1.3777087729107447,0.9918380266799433
V1,1998,fan,South America,1987.0,0.13565466524313752,0.1991290213113418,0.4971529721897913,0.484793621784339,-0.021965241729312034,0.2732288458214164
V1,1998,fan,South America,1988.0,0.2510295979980082,0.290261459834849,-0.35564612982301624,-0.26191297839901767,-0.1122667910609286,0.20710472915426872
V1,1998,fan,South America,1989.0,0.41672928870328024,0.41807070479753683,0.5078743900634397,0.49372875674702704,0.11348708226811281,0.3658268202050264
V1,1998,fan,South America,1990.0,0.28177226720937204,0.31424353491337387,0.2097582345541147,0.2412731796328213,0.1586378569339211,0.3951159060358089
V1,1998,fan,South America,1991.0,0.4497970237337077,0.44315810115715654,0.6039645336996853,0.5733430622519823,0.6552963782578122,0.6761699167935994
V1,1998,fan,South America,1992.0,0.10106297667191086,0.17145089043657952,0.14123236767361205,0.1820359293161367,0.11348708226811281,0.3658268202050264
V1,1998,fan,South America,1993.0,-0.06853778179996559,0.03328852548095692,0.3743943165023443,0.3817304353921993,-0.15741756572673687,0.17256911688733162
V1,1998,fan,South America,1994.0,0.5035317459483243,0.4836358715675399,0.7018329236404494,0.653580867599527,0.6552963782578122,0.6761699167935994
V1,1998,fan,South America,1995.0,-1.0060043200464412,-0.8155329342674402,-1.4684314531749996,-1.3618513005578643,-1.286186932371944,-1.4667737641065706
V1,1998,fan,South America,1996.0,0.023689829022892798,0.10893338949257199,-0.0685447621144799,-0.0022359964616608784,-0.33802066438997,0.023089608392352703
V1,1998,fan,South America,1997.0,0.1440248691241635,0.20580144211608023,-0.029330583404503285,0.032552311435225134,-0.20256834039254515,0.13697070519207968
V1,1998,fan,South America,1998.0,1.0183529864183365,0.8544258073132343,0.5593174099598989,0.5364551300359338,0.7907487022552371,0.7422940334607476
V1,1998,fan,South America,1999.0,-0.20680169584028596,-0.08249284523732626,0.04880946408715574,0.10140108580442929,-0.2928698897241617,0.06230885902581487
V1,1998,fan,South America,2000.0,0.10945892368168635,0.1781840978509493,0.36657504257953183,0.3751180132407763,0.3843917302629625,0.5313740466651455
V1,1998,fan,South America,2001.0,-0.3814399729166246,-0.2330172055662116,-0.6021203837405991,-0.4921621269022432,-0.654076087050628,-0.2964960707519991
V1,1998,fan,South America,2002.0,-0.14531652275557172,-0.030646127964042254,-0.4476973975679965,-0.3470891342357061,-0.4283222137215866,-0.05957820118857758
V1,1998,fan,South America,2003.0,-1.2244573030502135,-1.03799551041803,-1.087902465704013,-0.9675090795797064,-1.3313377070377521,-1.621250503250433
V1,1998,fan,South America,2004.0,-0.7425485286818713,-0.5607838365589463,-1.1297753829763062,-1.0099117386536947,-1.0152822843770943,-0.819378268601108
V1,1998,fan,South America,2005.0,-0.39198027129638074,-0.24226133488493304,-0.2985638288954598,-0.2095704389591782,-0.6089253123848197,-0.24507173377643673
