site_name,site_area,avulsion_start_date,site_lat,site_lon,av_type,reach_ID,y_pred,date,year,month
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,203.01863,1994-12-21,1994.0,12.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,143.63702,1995-02-16,1995.0,2.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,87.030174,1995-02-23,1995.0,2.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,160.935,1995-03-04,1995.0,3.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,312.9054,1995-03-20,1995.0,3.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,21.254004,1995-03-27,1995.0,3.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,90.87556,1995-04-12,1995.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,140.22249,1995-05-07,1995.0,5.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,97.62742,1995-05-14,1995.0,5.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,126.94309,1995-05-30,1995.0,5.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,104.60104,1995-06-08,1995.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,84.81723,1995-06-15,1995.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,141.6824,1995-06-24,1995.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,43.279995,1995-07-17,1995.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,82.50283,1995-07-26,1995.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,84.340675,1995-08-02,1995.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,66.001884,1995-08-11,1995.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,67.877014,1995-08-18,1995.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,57.043015,1995-08-27,1995.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,43.880135,1995-09-03,1995.0,9.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,82.03867,1995-10-14,1995.0,10.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,85.9127,1995-10-21,1995.0,10.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,266.706,1995-11-06,1995.0,11.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,142.58269,1996-01-09,1996.0,1.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,151.77917,1996-01-09,1996.0,1.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,96.65466,1996-02-10,1996.0,2.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,17.33606,1996-02-26,1996.0,2.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,114.91561,1996-03-29,1996.0,3.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,134.48145,1996-04-07,1996.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,125.745186,1996-04-23,1996.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,65.546,1996-06-17,1996.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,43.896603,1996-07-12,1996.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,61.865986,1996-07-19,1996.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,48.52621,1996-08-04,1996.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,46.40066,1996-08-13,1996.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,46.189373,1996-08-20,1996.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,70.46123,1996-08-29,1996.0,8.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,59.42459,1996-09-05,1996.0,9.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,85.17696,1996-09-14,1996.0,9.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,48.605198,1996-09-21,1996.0,9.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,83.289024,1996-09-30,1996.0,9.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,133.2543,1996-10-16,1996.0,10.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,345.93466,1996-11-17,1996.0,11.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,574.1752,1996-12-03,1996.0,12.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,230.4266,1997-01-11,1997.0,1.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,94.84601,1997-01-20,1997.0,1.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,195.56558,1997-02-28,1997.0,2.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,98.013535,1997-04-01,1997.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,93.148384,1997-04-10,1997.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,156.69804,1997-04-26,1997.0,4.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,106.45197,1997-05-03,1997.0,5.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,92.042076,1997-05-28,1997.0,5.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,76.21524,1997-06-13,1997.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,129.31497,1997-06-20,1997.0,6.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,90.21356,1997-07-15,1997.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,57.370792,1997-07-22,1997.0,7.0
BETSIBOKA.2004,Tropical Island,2004,-16.79922,46.93067,fan,18180400011.0,43.963116,1997-09-01,1997.0,9.0
